Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25708.8692594475
Slovenia,SVN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2261745390109
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.528
Solomon Islands,SLB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.217
Solomon Islands,SLB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.982
Solomon Islands,SLB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Solomon Islands,SLB,Net migration,SM.POP.NETM,1636
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Solomon Islands,SLB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2076.10768772563
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1937.16001505132
Solomon Islands,SLB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.816
Somalia,SOM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.35
Somalia,SOM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.388
Somalia,SOM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Somalia,SOM,Net migration,SM.POP.NETM,46217
Somalia,SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,92.686154350506
Somalia,SOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.7336576333791
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,597.458854603043
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,465.160696448976
Somalia,SOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.378420344893
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.139
South Africa,ZAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.609
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.599
South Africa,ZAF,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
South Africa,ZAF,Net migration,SM.POP.NETM,228222
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,65.1800955490051
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.7545268675424
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6022.54254192335
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5747.41965026414
South Africa,ZAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.5380933764905
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.617
South Sudan,SSD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,54.636
South Sudan,SSD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,60.627
South Sudan,SSD,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
South Sudan,SSD,Net migration,SM.POP.NETM,455000
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,..
South Sudan,SSD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
South Sudan,SSD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.8829268292683
Spain,ESP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,81.2
Spain,ESP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,86.7
Spain,ESP,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Spain,ESP,Net migration,SM.POP.NETM,119099
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,72.1917288917484
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.0592582111746
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,33509.0127982139
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28569.8436387056
Spain,ESP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.004602475833
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.483
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.244
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.593
Sri Lanka,LKA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Sri Lanka,LKA,Net migration,SM.POP.NETM,-28011
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,43.5362302960951
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.689136230194
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3798.89016573011
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3964.91987394354
Sri Lanka,LKA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.5850342832275
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.145
St. Kitts and Nevis,KNA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.573
St. Kitts and Nevis,KNA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.023
St. Kitts and Nevis,KNA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,0
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Kitts and Nevis,KNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,22600.4502299468
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21911.5163009526
St. Kitts and Nevis,KNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.697
St. Lucia,LCA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.311
St. Lucia,LCA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.304
St. Lucia,LCA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
St. Lucia,LCA,Net migration,SM.POP.NETM,0
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Lucia,LCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,13554.7684784933
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11440.0829538276
St. Lucia,LCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.224
St. Martin (French part),MAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.766
St. Martin (French part),MAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.839
St. Martin (French part),MAF,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
St. Martin (French part),MAF,Net migration,SM.POP.NETM,-1697
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Martin (French part),MAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
St. Martin (French part),MAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.664
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.315
St. Vincent and the Grenadines,VCT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-784
St. Vincent and the Grenadines,VCT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Vincent and the Grenadines,VCT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,10582.3656725229
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9042.17816116696
St. Vincent and the Grenadines,VCT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.331
Sudan,SDN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.272
Sudan,SDN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.626
Sudan,SDN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Sudan,SDN,Net migration,SM.POP.NETM,-1349998
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,2.47372878267665
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1.10810859308483
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,797.283447265625
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,677.723205566406
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2.17279846218936
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.631
Suriname,SUR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.458
Suriname,SUR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.835
Suriname,SUR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Suriname,SUR,Net migration,SM.POP.NETM,-988
Suriname,SUR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Suriname,SUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,5494.07409425517
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7195.10209033209
Suriname,SUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.309756097561
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,81.7
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85
Sweden,SWE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Sweden,SWE,Net migration,SM.POP.NETM,55209
Sweden,SWE,Trade (% of GDP),NE.TRD.GNFS.ZS,106.740878308822
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,55.3822247813677
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,55567.0890080496
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,54557.129996126
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.8620967031828
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.0560975609756
Switzerland,CHE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,82.3
Switzerland,CHE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.9
Switzerland,CHE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Switzerland,CHE,Net migration,SM.POP.NETM,45098
Switzerland,CHE,Trade (% of GDP),NE.TRD.GNFS.ZS,135.32000224909
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,73.3331587674762
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,100631.802755125
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,90084.8341661309
Switzerland,CHE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.9871467150257
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.12
Syrian Arab Republic,SYR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.829
Syrian Arab Republic,SYR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.412
Syrian Arab Republic,SYR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,757309
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Syrian Arab Republic,SYR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,847.372723418531
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,669.899693896028
Syrian Arab Republic,SYR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.79
Tajikistan,TJK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.574
Tajikistan,TJK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.976
Tajikistan,TJK,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Tajikistan,TJK,Net migration,SM.POP.NETM,-19999
Tajikistan,TJK,Trade (% of GDP),NE.TRD.GNFS.ZS,65.6347010367354
Tajikistan,TJK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.1918374601415
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,1178.47990060249
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1407.1075436221
Tajikistan,TJK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.6513056719952
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.995
Tanzania,TZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.198
Tanzania,TZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.775
Tanzania,TZA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Tanzania,TZA,Net migration,SM.POP.NETM,-39388
Tanzania,TZA,Trade (% of GDP),NE.TRD.GNFS.ZS,38.212034806339
Tanzania,TZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.1954298762755
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1224.48962402344
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1092.86413574219
Tanzania,TZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,41.0023887360591
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.412
Thailand,THA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.161
Thailand,THA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.861
Thailand,THA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Thailand,THA,Net migration,SM.POP.NETM,19648
Thailand,THA,Trade (% of GDP),NE.TRD.GNFS.ZS,128.824114152375
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,65.4445629404008
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,7195.10130919449
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6408.41432577294
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.4605099910508
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.689
Timor-Leste,TLS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.067
Timor-Leste,TLS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.436
Timor-Leste,TLS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Timor-Leste,TLS,Net migration,SM.POP.NETM,-5620
Timor-Leste,TLS,Trade (% of GDP),NE.TRD.GNFS.ZS,89.3005913611761
Timor-Leste,TLS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.9254879280638
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1502.51964514186
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1278.4186467123
Timor-Leste,TLS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.4848904326413
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.739
Togo,TGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.536
Togo,TGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.923
Togo,TGO,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Togo,TGO,Net migration,SM.POP.NETM,-1997
Togo,TGO,Trade (% of GDP),NE.TRD.GNFS.ZS,61.4273567726824
Togo,TGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.9052239704764
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,985.697512629974
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,896.874686928368
Togo,TGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9544796791665
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.895
Tonga,TON,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.37
Tonga,TON,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.405
Tonga,TON,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Tonga,TON,Net migration,SM.POP.NETM,-2173
Tonga,TON,Trade (% of GDP),NE.TRD.GNFS.ZS,94.137150443189
Tonga,TON,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.7507071574942
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4863.76384632192
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4710.34865662378
Tonga,TON,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.9902612154889
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.49
Trinidad and Tobago,TTO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.378
Trinidad and Tobago,TTO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.683
Trinidad and Tobago,TTO,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,2126
Trinidad and Tobago,TTO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Trinidad and Tobago,TTO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,18639.259241294
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15926.3168523122
Trinidad and Tobago,TTO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.508
Tunisia,TUN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.918
Tunisia,TUN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.149
Tunisia,TUN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,1
Tunisia,TUN,Net migration,SM.POP.NETM,-14001
Tunisia,TUN,Trade (% of GDP),NE.TRD.GNFS.ZS,112.914872312811
Tunisia,TUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,53.6733070283897
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3950.3753419816
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3958.56222854122
Tunisia,TUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,7.77191516421886
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.156
Turkiye,TUR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.529
Turkiye,TUR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.855
Turkiye,TUR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Turkiye,TUR,Net migration,SM.POP.NETM,-318070
Turkiye,TUR,Trade (% of GDP),NE.TRD.GNFS.ZS,66.2766047093165
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.9158356904098
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,13105.6585004778
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14713.5670729157
Turkiye,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.9641679336776
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.073
Turkmenistan,TKM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.871
Turkmenistan,TKM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.839
Turkmenistan,TKM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Turkmenistan,TKM,Net migration,SM.POP.NETM,15005
Turkmenistan,TKM,Trade (% of GDP),NE.TRD.GNFS.ZS,34.0992738017257
Turkmenistan,TKM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.6245210908525
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,8232.65225980002
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7880.44528570939
Turkmenistan,TKM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.008
Turks and Caicos Islands,TCA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.826
Turks and Caicos Islands,TCA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.297
Turks and Caicos Islands,TCA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,193
Turks and Caicos Islands,TCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Turks and Caicos Islands,TCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,35470.2151608295
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47635.8641548012
Turks and Caicos Islands,TCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.105
